TITLE="DuctFlow_Re300_YZ.dat"
VARIABLES="y" "z" "<u>" "<v>" "<w>" "<u'u'>" "<v'v'>" "<w'w'>" "<u'v'>" "<u'w'>" "<v'w'>" "<eps>"
1.0708340e-01 +7.5686360e-01 +1.5489827e+01 -4.5203233e-04 +3.0380823e-02 +4.0068056e+00 +5.1179244e-01 +8.7153611e-01 -6.5588300e-01 -1.1763067e-01 +1.4548378e-02 +6.1911189e+03
1.1391990e-01 +7.5686360e-01 +1.5677690e+01 -8.5710767e-03 +5.5192300e-02 +3.7487667e+00 +5.4099544e-01 +8.7363700e-01 -6.4123600e-01 -1.0219697e-01 +1.6935633e-02 +5.7335778e+03
1.2105310e-01 +7.5686360e-01 +1.5852290e+01 -1.7218383e-02 +7.7413333e-02 +3.5039511e+00 +5.6776000e-01 +8.7367178e-01 -6.2333644e-01 -8.5728156e-02 +1.9238067e-02 +5.3124022e+03
1.2848990e-01 +7.5686360e-01 +1.6015640e+01 -2.6239713e-02 +9.6660800e-02 +3.2723356e+00 +5.9186633e-01 +8.7163967e-01 -6.0266244e-01 -6.7814189e-02 +2.1460989e-02 +4.9285311e+03
1.3623700e-01 +7.5686360e-01 +1.6169377e+01 -3.5465500e-02 +1.1266687e-01 +3.0542944e+00 +6.1319133e-01 +8.6743989e-01 -5.7954711e-01 -4.8127733e-02 +2.3683933e-02 +4.5803322e+03
1.4430030e-01 +7.5686360e-01 +1.6314640e+01 -4.4724067e-02 +1.2529043e-01 +2.8511256e+00 +6.3172878e-01 +8.6082389e-01 -5.5430589e-01 -2.6674511e-02 +2.6000422e-02 +4.2634322e+03
1.5268540e-01 +7.5686360e-01 +1.6452047e+01 -5.3842400e-02 +1.3451083e-01 +2.6643622e+00 +6.4761267e-01 +8.5179244e-01 -5.2729400e-01 -3.6218756e-03 +2.8476822e-02 +3.9743567e+03
1.6139710e-01 +7.5686360e-01 +1.6581860e+01 -6.2640833e-02 +1.4043900e-01 +2.4947200e+00 +6.6112933e-01 +8.4074567e-01 -4.9879300e-01 +2.0907433e-02 +3.1094333e-02 +3.7130667e+03
1.7043930e-01 +7.5686360e-01 +1.6704240e+01 -7.0926567e-02 +1.4333593e-01 +2.3425411e+00 +6.7268567e-01 +8.2829700e-01 -4.6911167e-01 +4.6843800e-02 +3.3754033e-02 +3.4808744e+03
1.7981540e-01 +7.5686360e-01 +1.6819343e+01 -7.8498800e-02 +1.4350187e-01 +2.2083967e+00 +6.8274022e-01 +8.1508756e-01 -4.3868556e-01 +7.4171389e-02 +3.6382333e-02 +3.2779278e+03
1.8952760e-01 +7.5686360e-01 +1.6927300e+01 -8.5179667e-02 +1.4117557e-01 +2.0926044e+00 +6.9175556e-01 +8.0165378e-01 -4.0790611e-01 +1.0281456e-01 +3.9012233e-02 +3.1025878e+03
1.9957710e-01 +7.5686360e-01 +1.7028123e+01 -9.0840067e-02 +1.3657650e-01 +1.9951122e+00 +7.0023278e-01 +7.8813044e-01 -3.7714867e-01 +1.3279933e-01 +4.1705589e-02 +2.9515744e+03
2.0996430e-01 +7.5686360e-01 +1.7121707e+01 -9.5381000e-02 +1.2996977e-01 +1.9156500e+00 +7.0871356e-01 +7.7469567e-01 -3.4680122e-01 +1.6409144e-01 +4.4338467e-02 +2.8209233e+03
2.2068830e-01 +7.5686360e-01 +1.7207917e+01 -9.8710633e-02 +1.2169820e-01 +1.8535433e+00 +7.1766589e-01 +7.6172544e-01 -3.1714244e-01 +1.9636089e-01 +4.6675811e-02 +2.7097589e+03
2.3174680e-01 +7.5686360e-01 +1.7286690e+01 -1.0074453e-01 +1.1209783e-01 +1.8073989e+00 +7.2740044e-01 +7.4941322e-01 -2.8838556e-01 +2.2881211e-01 +4.8663189e-02 +2.6194889e+03
2.4313640e-01 +7.5686360e-01 +1.7358087e+01 -1.0142843e-01 +1.0142843e-01 +1.7761067e+00 +7.3806589e-01 +7.3806589e-01 -2.6075456e-01 +2.6075456e-01 +5.0300733e-02 +2.5484122e+03
2.5485240e-01 +7.5686360e-01 +1.7422300e+01 -1.0076877e-01 +8.9919200e-02 +1.7585489e+00 +7.4967978e-01 +7.2788789e-01 -2.3443600e-01 +2.9207033e-01 +5.1435789e-02 +2.4932022e+03
2.6688860e-01 +7.5686360e-01 +1.7479717e+01 -9.8812333e-02 +7.7826667e-02 +1.7527922e+00 +7.6219022e-01 +7.1866578e-01 -2.0971067e-01 +3.2260367e-01 +5.1881322e-02 +2.4533333e+03
2.7923730e-01 +7.5686360e-01 +1.7530623e+01 -9.5624267e-02 +6.5405300e-02 +1.7570000e+00 +7.7552567e-01 +7.1037444e-01 -1.8682300e-01 +3.5213856e-01 +5.1561567e-02 +2.4283178e+03
2.9188960e-01 +7.5686360e-01 +1.7575150e+01 -9.1319200e-02 +5.2859467e-02 +1.7694044e+00 +7.8960478e-01 +7.0325011e-01 -1.6563922e-01 +3.8065111e-01 +5.0559822e-02 +2.4163289e+03
3.0483480e-01 +7.5686360e-01 +1.7613550e+01 -8.6053133e-02 +4.0337533e-02 +1.7884111e+00 +8.0434111e-01 +6.9722200e-01 -1.4593967e-01 +4.0780411e-01 +4.9039378e-02 +2.4150644e+03
3.1806090e-01 +7.5686360e-01 +1.7646307e+01 -7.9953533e-02 +2.7931443e-02 +1.8114700e+00 +8.1961122e-01 +6.9186622e-01 -1.2770078e-01 +4.3298456e-01 +4.7172156e-02 +2.4226778e+03
3.3155420e-01 +7.5686360e-01 +1.7673977e+01 -7.3132267e-02 +1.5686250e-02 +1.8368267e+00 +8.3512744e-01 +6.8808522e-01 -1.1109430e-01 +4.5615467e-01 +4.5076133e-02 +2.4359411e+03
3.4529990e-01 +7.5686360e-01 +1.7697320e+01 -6.5749367e-02 +3.8396600e-03 +1.8633967e+00 +8.5044167e-01 +6.8648056e-01 -9.6265211e-02 +4.7745011e-01 +4.2800233e-02 +2.4522411e+03
3.5928140e-01 +7.5686360e-01 +1.7717197e+01 -5.8005800e-02 -7.1541300e-03 +1.8891811e+00 +8.6517011e-01 +6.8595333e-01 -8.3328300e-02 +4.9645389e-01 +4.0164878e-02 +2.4706111e+03
3.7348100e-01 +7.5686360e-01 +1.7734197e+01 -5.0111133e-02 -1.6950280e-02 +1.9123033e+00 +8.7904433e-01 +6.8593100e-01 -7.2360167e-02 +5.1219867e-01 +3.6739267e-02 +2.4911689e+03
3.8787950e-01 +7.5686360e-01 +1.7748597e+01 -4.2321400e-02 -2.5226120e-02 +1.9320989e+00 +8.9177167e-01 +6.8641011e-01 -6.3218544e-02 +5.2459200e-01 +3.2295922e-02 +2.5124622e+03
4.0245670e-01 +7.5686360e-01 +1.7760463e+01 -3.4930033e-02 -3.1927767e-02 +1.9490033e+00 +9.0310667e-01 +6.8668222e-01 -5.5180178e-02 +5.3414889e-01 +2.7148244e-02 +2.5345578e+03
4.1719100e-01 +7.5686360e-01 +1.7769947e+01 -2.8149957e-02 -3.7347967e-02 +1.9631267e+00 +9.1296633e-01 +6.8607611e-01 -4.7481889e-02 +5.4136056e-01 +2.1963000e-02 +2.5543522e+03
4.3206020e-01 +7.5686360e-01 +1.7777213e+01 -2.2042137e-02 -4.1762100e-02 +1.9749211e+00 +9.2133633e-01 +6.8525089e-01 -3.9679833e-02 +5.4673133e-01 +1.7143989e-02 +2.5695856e+03
4.4704090e-01 +7.5686360e-01 +1.7782317e+01 -1.6527343e-02 -4.5251800e-02 +1.9847756e+00 +9.2811133e-01 +6.8530433e-01 -3.1442656e-02 +5.5067544e-01 +1.2818811e-02 +2.5819200e+03
4.6210910e-01 +7.5686360e-01 +1.7785603e+01 -1.1448113e-02 -4.7838900e-02 +1.9923733e+00 +9.3308767e-01 +6.8622933e-01 -2.2631922e-02 +5.5335344e-01 +8.8950489e-03 +2.5936100e+03
4.7724020e-01 +7.5686360e-01 +1.7787677e+01 -6.6848833e-03 -4.9505467e-02 +1.9971678e+00 +9.3620967e-01 +6.8746244e-01 -1.3619089e-02 +5.5527422e-01 +5.2144178e-03 +2.6030478e+03
4.9240920e-01 +7.5686360e-01 +1.7788747e+01 -2.1873183e-03 -5.0242600e-02 +1.9993144e+00 +9.3768300e-01 +6.8844733e-01 -4.5575078e-03 +5.5644667e-01 +1.7206922e-03 +2.6076578e+03
5.0759080e-01 +7.5686360e-01 +1.7788747e+01 +2.1873183e-03 -5.0242600e-02 +1.9993144e+00 +9.3768300e-01 +6.8844733e-01 +4.5575078e-03 +5.5644667e-01 -1.7206922e-03 +2.6076578e+03
5.2275980e-01 +7.5686360e-01 +1.7787677e+01 +6.6848833e-03 -4.9505467e-02 +1.9971678e+00 +9.3620967e-01 +6.8746244e-01 +1.3619089e-02 +5.5527422e-01 -5.2144178e-03 +2.6030478e+03
5.3789090e-01 +7.5686360e-01 +1.7785603e+01 +1.1448113e-02 -4.7838900e-02 +1.9923733e+00 +9.3308767e-01 +6.8622933e-01 +2.2631922e-02 +5.5335344e-01 -8.8950489e-03 +2.5936100e+03
5.5295910e-01 +7.5686360e-01 +1.7782317e+01 +1.6527343e-02 -4.5251800e-02 +1.9847756e+00 +9.2811133e-01 +6.8530433e-01 +3.1442656e-02 +5.5067544e-01 -1.2818811e-02 +2.5819200e+03
5.6793980e-01 +7.5686360e-01 +1.7777213e+01 +2.2042137e-02 -4.1762100e-02 +1.9749211e+00 +9.2133633e-01 +6.8525089e-01 +3.9679833e-02 +5.4673133e-01 -1.7143989e-02 +2.5695856e+03
5.8280900e-01 +7.5686360e-01 +1.7769947e+01 +2.8149957e-02 -3.7347967e-02 +1.9631267e+00 +9.1296633e-01 +6.8607611e-01 +4.7481889e-02 +5.4136056e-01 -2.1963000e-02 +2.5543522e+03
5.9754330e-01 +7.5686360e-01 +1.7760463e+01 +3.4930033e-02 -3.1927767e-02 +1.9490033e+00 +9.0310667e-01 +6.8668222e-01 +5.5180178e-02 +5.3414889e-01 -2.7148244e-02 +2.5345578e+03
6.1212050e-01 +7.5686360e-01 +1.7748597e+01 +4.2321400e-02 -2.5226120e-02 +1.9320989e+00 +8.9177167e-01 +6.8641011e-01 +6.3218544e-02 +5.2459200e-01 -3.2295922e-02 +2.5124622e+03
6.2651900e-01 +7.5686360e-01 +1.7734197e+01 +5.0111133e-02 -1.6950280e-02 +1.9123033e+00 +8.7904433e-01 +6.8593100e-01 +7.2360167e-02 +5.1219867e-01 -3.6739267e-02 +2.4911689e+03
6.4071860e-01 +7.5686360e-01 +1.7717197e+01 +5.8005800e-02 -7.1541300e-03 +1.8891811e+00 +8.6517011e-01 +6.8595333e-01 +8.3328300e-02 +4.9645389e-01 -4.0164878e-02 +2.4706111e+03
6.5470010e-01 +7.5686360e-01 +1.7697320e+01 +6.5749367e-02 +3.8396600e-03 +1.8633967e+00 +8.5044167e-01 +6.8648056e-01 +9.6265211e-02 +4.7745011e-01 -4.2800233e-02 +2.4522411e+03
6.6844580e-01 +7.5686360e-01 +1.7673977e+01 +7.3132267e-02 +1.5686250e-02 +1.8368267e+00 +8.3512744e-01 +6.8808522e-01 +1.1109430e-01 +4.5615467e-01 -4.5076133e-02 +2.4359411e+03
6.8193910e-01 +7.5686360e-01 +1.7646307e+01 +7.9953533e-02 +2.7931443e-02 +1.8114700e+00 +8.1961122e-01 +6.9186622e-01 +1.2770078e-01 +4.3298456e-01 -4.7172156e-02 +2.4226778e+03
6.9516520e-01 +7.5686360e-01 +1.7613550e+01 +8.6053133e-02 +4.0337533e-02 +1.7884111e+00 +8.0434111e-01 +6.9722200e-01 +1.4593967e-01 +4.0780411e-01 -4.9039378e-02 +2.4150644e+03
7.0811040e-01 +7.5686360e-01 +1.7575150e+01 +9.1319200e-02 +5.2859467e-02 +1.7694044e+00 +7.8960478e-01 +7.0325011e-01 +1.6563922e-01 +3.8065111e-01 -5.0559822e-02 +2.4163289e+03
7.2076270e-01 +7.5686360e-01 +1.7530623e+01 +9.5624267e-02 +6.5405300e-02 +1.7570000e+00 +7.7552567e-01 +7.1037444e-01 +1.8682300e-01 +3.5213856e-01 -5.1561567e-02 +2.4283178e+03
7.3311140e-01 +7.5686360e-01 +1.7479717e+01 +9.8812333e-02 +7.7826667e-02 +1.7527922e+00 +7.6219022e-01 +7.1866578e-01 +2.0971067e-01 +3.2260367e-01 -5.1881322e-02 +2.4533333e+03
7.4514760e-01 +7.5686360e-01 +1.7422300e+01 +1.0076877e-01 +8.9919200e-02 +1.7585489e+00 +7.4967978e-01 +7.2788789e-01 +2.3443600e-01 +2.9207033e-01 -5.1435789e-02 +2.4932022e+03
7.5686360e-01 +7.5686360e-01 +1.7358087e+01 +1.0142843e-01 +1.0142843e-01 +1.7761067e+00 +7.3806589e-01 +7.3806589e-01 +2.6075456e-01 +2.6075456e-01 -5.0300733e-02 +2.5484122e+03
7.6825320e-01 +7.5686360e-01 +1.7286690e+01 +1.0074453e-01 +1.1209783e-01 +1.8073989e+00 +7.2740044e-01 +7.4941322e-01 +2.8838556e-01 +2.2881211e-01 -4.8663189e-02 +2.6194889e+03
7.7931170e-01 +7.5686360e-01 +1.7207917e+01 +9.8710633e-02 +1.2169820e-01 +1.8535433e+00 +7.1766589e-01 +7.6172544e-01 +3.1714244e-01 +1.9636089e-01 -4.6675811e-02 +2.7097589e+03
7.9003570e-01 +7.5686360e-01 +1.7121707e+01 +9.5381000e-02 +1.2996977e-01 +1.9156500e+00 +7.0871356e-01 +7.7469567e-01 +3.4680122e-01 +1.6409144e-01 -4.4338467e-02 +2.8209233e+03
8.0042290e-01 +7.5686360e-01 +1.7028123e+01 +9.0840067e-02 +1.3657650e-01 +1.9951122e+00 +7.0023278e-01 +7.8813044e-01 +3.7714867e-01 +1.3279933e-01 -4.1705589e-02 +2.9515744e+03
8.1047240e-01 +7.5686360e-01 +1.6927300e+01 +8.5179667e-02 +1.4117557e-01 +2.0926044e+00 +6.9175556e-01 +8.0165378e-01 +4.0790611e-01 +1.0281456e-01 -3.9012233e-02 +3.1025878e+03
8.2018460e-01 +7.5686360e-01 +1.6819343e+01 +7.8498800e-02 +1.4350187e-01 +2.2083967e+00 +6.8274022e-01 +8.1508756e-01 +4.3868556e-01 +7.4171389e-02 -3.6382333e-02 +3.2779278e+03
8.2956070e-01 +7.5686360e-01 +1.6704240e+01 +7.0926567e-02 +1.4333593e-01 +2.3425411e+00 +6.7268567e-01 +8.2829700e-01 +4.6911167e-01 +4.6843800e-02 -3.3754033e-02 +3.4808744e+03
8.3860290e-01 +7.5686360e-01 +1.6581860e+01 +6.2640833e-02 +1.4043900e-01 +2.4947200e+00 +6.6112933e-01 +8.4074567e-01 +4.9879300e-01 +2.0907433e-02 -3.1094333e-02 +3.7130667e+03
8.4731460e-01 +7.5686360e-01 +1.6452047e+01 +5.3842400e-02 +1.3451083e-01 +2.6643622e+00 +6.4761267e-01 +8.5179244e-01 +5.2729400e-01 -3.6218756e-03 -2.8476822e-02 +3.9743567e+03
8.5569970e-01 +7.5686360e-01 +1.6314640e+01 +4.4724067e-02 +1.2529043e-01 +2.8511256e+00 +6.3172878e-01 +8.6082389e-01 +5.5430589e-01 -2.6674511e-02 -2.6000422e-02 +4.2634322e+03
8.6376300e-01 +7.5686360e-01 +1.6169377e+01 +3.5465500e-02 +1.1266687e-01 +3.0542944e+00 +6.1319133e-01 +8.6743989e-01 +5.7954711e-01 -4.8127733e-02 -2.3683933e-02 +4.5803322e+03
8.7151010e-01 +7.5686360e-01 +1.6015640e+01 +2.6239713e-02 +9.6660800e-02 +3.2723356e+00 +5.9186633e-01 +8.7163967e-01 +6.0266244e-01 -6.7814189e-02 -2.1460989e-02 +4.9285311e+03
8.7894690e-01 +7.5686360e-01 +1.5852290e+01 +1.7218383e-02 +7.7413333e-02 +3.5039511e+00 +5.6776000e-01 +8.7367178e-01 +6.2333644e-01 -8.5728156e-02 -1.9238067e-02 +5.3124022e+03
8.8608010e-01 +7.5686360e-01 +1.5677690e+01 +8.5710767e-03 +5.5192300e-02 +3.7487667e+00 +5.4099544e-01 +8.7363700e-01 +6.4123600e-01 -1.0219697e-01 -1.6935633e-02 +5.7335778e+03
8.9291660e-01 +7.5686360e-01 +1.5489827e+01 +4.5203233e-04 +3.0380823e-02 +4.0068056e+00 +5.1179244e-01 +8.7153611e-01 +6.5588300e-01 -1.1763067e-01 -1.4548378e-02 +6.1911189e+03
8.9946400e-01 +7.5686360e-01 +1.5286417e+01 -7.0151900e-03 +3.4544767e-03 +4.2777844e+00 +4.8046933e-01 +8.6752456e-01 +6.6677000e-01 -1.3225400e-01 -1.2156878e-02 +6.6813856e+03
9.0572980e-01 +7.5686360e-01 +1.5064913e+01 -1.3739067e-02 -2.5034190e-02 +4.5605400e+00 +4.4745867e-01 +8.6175889e-01 +6.7352600e-01 -1.4606700e-01 -9.8919944e-03 +7.1968544e+03
9.1172210e-01 +7.5686360e-01 +1.4822603e+01 -1.9648190e-02 -5.4454733e-02 +4.8525333e+00 +4.1329056e-01 +8.5428778e-01 +6.7591578e-01 -1.5888144e-01 -7.8626478e-03 +7.7261922e+03
9.1744900e-01 +7.5686360e-01 +1.4556673e+01 -2.4681430e-02 -8.4107467e-02 +5.1492700e+00 +3.7853367e-01 +8.4510378e-01 +6.7371344e-01 -1.7039022e-01 -6.0890956e-03 +8.2560144e+03
9.2291890e-01 +7.5686360e-01 +1.4264277e+01 -2.8790933e-02 -1.1326070e-01 +5.4439922e+00 +3.4373400e-01 +8.3407567e-01 +6.6662222e-01 -1.8031056e-01 -4.5221144e-03 +8.7737322e+03
9.2814000e-01 +7.5686360e-01 +1.3942637e+01 -3.1952230e-02 -1.4119723e-01 +5.7279978e+00 +3.0938467e-01 +8.2085611e-01 +6.5433622e-01 -1.8846756e-01 -3.1101878e-03 +9.2671789e+03
9.3312100e-01 +7.5686360e-01 +1.3589180e+01 -3.4170500e-02 -1.6725167e-01 +5.9908844e+00 +2.7592611e-01 +8.0493444e-01 +6.3665178e-01 -1.9469589e-01 -1.8339489e-03 +9.7227500e+03
9.3787010e-01 +7.5686360e-01 +1.3201737e+01 -3.5480200e-02 -1.9084177e-01 +6.2205922e+00 +2.4374978e-01 +7.8579678e-01 +6.1350978e-01 -1.9871700e-01 -7.0206211e-04 +1.0126918e+04
9.4239590e-01 +7.5686360e-01 +1.2778717e+01 -3.5941100e-02 -2.1149553e-01 +6.4038500e+00 +2.1319411e-01 +7.6305633e-01 +5.8499278e-01 -2.0015056e-01 +2.6319933e-04 +1.0467182e+04
9.4670670e-01 +7.5686360e-01 +1.2319243e+01 -3.5633900e-02 -2.2886797e-01 +6.5271122e+00 +1.8453456e-01 +7.3649500e-01 +5.5134678e-01 -1.9866489e-01 +1.0393674e-03 +1.0732058e+04
9.5081070e-01 +7.5686360e-01 +1.1823293e+01 -3.4655033e-02 -2.4274243e-01 +6.5775444e+00 +1.5797856e-01 +7.0607456e-01 +5.1300311e-01 -1.9414611e-01 +1.6138233e-03 +1.0912557e+04
9.5471620e-01 +7.5686360e-01 +1.1291737e+01 -3.3110857e-02 -2.5302043e-01 +6.5440244e+00 +1.3366778e-01 +6.7196233e-01 +4.7058333e-01 -1.8676167e-01 +1.9860267e-03 +1.1004280e+04
9.5843100e-01 +7.5686360e-01 +1.0726403e+01 -3.1111753e-02 -2.5970570e-01 +6.4182178e+00 +1.1168244e-01 +6.3454278e-01 +4.2489744e-01 -1.7690978e-01 +2.1643700e-03 +1.1009748e+04
9.6196310e-01 +7.5686360e-01 +1.0130057e+01 -2.8767123e-02 -2.6288757e-01 +6.1957000e+00 +9.2045022e-02 +5.9437433e-01 +3.7693578e-01 -1.6511578e-01 +2.1646256e-03 +1.0939763e+04
9.6532020e-01 +7.5686360e-01 +9.5063467e+00 -2.6181737e-02 -2.6272340e-01 +5.8769656e+00 +7.4726589e-02 +5.5210711e-01 +3.2785056e-01 -1.5193356e-01 +2.0107056e-03 +1.0813391e+04
9.6850970e-01 +7.5686360e-01 +8.8597433e+00 -2.3453087e-02 -2.5941907e-01 +5.4681367e+00 +5.9654522e-02 +5.0839900e-01 +2.7891667e-01 -1.3788044e-01 +1.7350822e-03 +1.0656878e+04
9.7153900e-01 +7.5686360e-01 +8.1954033e+00 -2.0669493e-02 -2.5320900e-01 +4.9811878e+00 +4.6722089e-02 +4.6384422e-01 +2.3146711e-01 -1.2340011e-01 +1.3777800e-03 +1.0501272e+04
9.7441510e-01 +7.5686360e-01 +7.5189933e+00 -1.7908633e-02 -2.4433917e-01 +4.4335856e+00 +3.5797922e-02 +4.1892878e-01 +1.8680244e-01 -1.0884629e-01 +9.8359867e-04 +1.0377763e+04
9.7714490e-01 +7.5686360e-01 +6.8364867e+00 -1.5236537e-02 -2.3305497e-01 +3.8472456e+00 +2.6733389e-02 +3.7401711e-01 +1.4608600e-01 -9.4485867e-02 +5.9754556e-04 +1.0311266e+04
9.7973510e-01 +7.5686360e-01 +6.1538833e+00 -1.2707217e-02 -2.1959453e-01 +3.2467933e+00 +1.9367478e-02 +3.2937611e-01 +1.1024191e-01 -8.0521344e-02 +2.5922256e-04 +1.0314278e+04
9.8219210e-01 +7.5686360e-01 +5.4769500e+00 -1.0362930e-02 -2.0418627e-01 +2.6573167e+00 +1.3529522e-02 +2.8522689e-01 +7.9872044e-02 -6.7123344e-02 -2.6238789e-06 +1.0383547e+04
9.8452220e-01 +7.5686360e-01 +4.8109400e+00 -8.2349333e-03 -1.8704953e-01 +2.1019100e+00 +9.0410089e-03 +2.4181844e-01 +5.5207022e-02 -5.4461711e-02 -1.7394711e-04 +1.0501382e+04
9.8673120e-01 +7.5686360e-01 +4.1603933e+00 -6.3446100e-03 -1.6839650e-01 +1.5994989e+00 +5.7173844e-03 +1.9950444e-01 +3.6102600e-02 -4.2724167e-02 -2.5640733e-04 +1.0641991e+04
9.8882510e-01 +7.5686360e-01 +3.5289800e+00 -4.7046767e-03 -1.4843417e-01 +1.1633289e+00 +3.3704733e-03 +1.5880600e-01 +2.2082800e-02 -3.2116156e-02 -2.6507511e-04 +1.0781108e+04
9.9080940e-01 +7.5686360e-01 +2.9194333e+00 -3.3205013e-03 -1.2736537e-01 +8.0043467e-01 +1.8121044e-03 +1.2044556e-01 +1.2423289e-02 -2.2841956e-02 -2.2353189e-04 +1.0905680e+04
9.9268930e-01 +7.5686360e-01 +2.3335813e+00 -2.1913173e-03 -1.0538843e-01 +5.1209933e-01 +8.5912989e-04 +8.5346956e-02 +6.2590844e-03 -1.5074578e-02 -1.5789689e-04 +1.1019982e+04
9.9447000e-01 +7.5686360e-01 +1.7724260e+00 -1.3114013e-03 -8.2695900e-02 +2.9508989e-01 +3.3985344e-04 +5.4608500e-02 +2.6960944e-03 -8.9264689e-03 -9.1323289e-05 +1.1146167e+04
9.9615640e-01 +7.5686360e-01 +1.2362917e+00 -6.7112200e-04 -5.9472700e-02 +1.4327244e-01 +1.0158562e-04 +2.9463000e-02 +9.0614122e-04 -4.4320700e-03 -3.9956356e-05 +1.1320600e+04
9.9775320e-01 +7.5686360e-01 +7.2498433e-01 -2.5775570e-04 -3.5894567e-02 +4.9188811e-02 +1.8811122e-05 +1.1241867e-02 +1.9117778e-04 -1.5479444e-03 -1.0722171e-05 +1.1588322e+04
9.9926490e-01 +7.5686360e-01 +2.3796370e-01 -5.3018433e-05 -1.2134600e-02 +5.3001867e-03 +1.2830144e-06 +1.3588089e-03 +1.1986833e-05 -1.6894133e-04 -8.5188078e-07 +1.1962756e+04
1.0000000e+00 +7.5686360e-01 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +1.1962756e+04
0.0000000e+00 +7.6825320e-01 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +0.0000000e+00 +1.1597000e+04
7.3512100e-04 +7.6825320e-01 +2.3974960e-01 +4.9366467e-05 -1.2867747e-02 +5.1367800e-03 +1.2176433e-06 +1.3139833e-03 -1.1476467e-05 -1.9660689e-04 +8.5277133e-07 +1.1597000e+04
2.2468180e-03 +7.6825320e-01 +7.3044467e-01 +2.3935013e-04 -3.8031200e-02 +4.7678422e-02 +1.7858289e-05 +1.0889267e-02 -1.8298700e-04 -1.7983844e-03 +1.0623121e-05 +1.1238000e+04
3.8436230e-03 +7.6825320e-01 +1.2456410e+00 +6.2127200e-04 -6.2959900e-02 +1.3888811e-01 +9.6459300e-05 +2.8582322e-02 -8.6727811e-04 -5.1409100e-03 +3.9235389e-05 +1.0980606e+04
5.5300300e-03 +7.6825320e-01 +1.7859003e+00 +1.2098033e-03 -8.7464233e-02 +2.8609967e-01 +3.2274467e-04 +5.3054656e-02 -2.5808667e-03 -1.0337198e-02 +8.8785178e-05 +1.0812581e+04
7.3107370e-03 +7.6825320e-01 +2.3514453e+00 +2.0137313e-03 -1.1135103e-01 +4.9660467e-01 +8.1592233e-04 +8.3035356e-02 -5.9940167e-03 -1.7426889e-02 +1.5169600e-04 +1.0691422e+04
9.1906470e-03 +7.6825320e-01 +2.9419880e+00 +3.0380987e-03 -1.3441663e-01 +7.7647222e-01 +1.7209267e-03 +1.1733444e-01 -1.1905478e-02 -2.6355811e-02 +2.1151878e-04 +1.0582308e+04
1.1174880e-02 +7.6825320e-01 +3.5565667e+00 +4.2832500e-03 -1.5644853e-01 +1.1290300e+00 +3.2005900e-03 +1.5487600e-01 -2.1183567e-02 -3.6972522e-02 +2.4543644e-04 +1.0463226e+04
1.3268760e-02 +7.6825320e-01 +4.1933967e+00 +5.7436367e-03 -1.7722743e-01 +1.5532767e+00 +5.4284622e-03 +1.9473789e-01 -3.4676678e-02 -4.9044444e-02 +2.2845056e-04 +1.0328778e+04
1.5477840e-02 +7.6825320e-01 +4.8497767e+00 +7.4065533e-03 -1.9652903e-01 +2.0426100e+00 +8.5828656e-03 +2.3618089e-01 -5.3105389e-02 -6.2289111e-02 +1.3879567e-04 +1.0190410e+04
1.7807890e-02 +7.6825320e-01 +5.5220400e+00 +9.2508400e-03 -2.1412510e-01 +2.5843000e+00 +1.2842489e-02 +2.7865467e-01 -7.6954311e-02 -7.6409000e-02 -3.6404478e-05 +1.0071239e+04
2.0264900e-02 +7.6825320e-01 +6.2056300e+00 +1.1245700e-02 -2.2978323e-01 +3.1599122e+00 +1.8383478e-02 +3.2177133e-01 -1.0638472e-01 -9.1117289e-02 -2.9664011e-04 +9.9968922e+03
2.2855100e-02 +7.6825320e-01 +6.8952133e+00 +1.3349703e-02 -2.4326610e-01 +3.7467178e+00 +2.5377633e-02 +3.6525256e-01 -1.4118467e-01 -1.0614612e-01 -6.2608033e-04 +9.9858767e+03
2.5584920e-02 +7.6825320e-01 +7.5848967e+00 +1.5510097e-02 -2.5433070e-01 +4.3198233e+00 +3.3990878e-02 +4.0885733e-01 -1.8076667e-01 -1.2123711e-01 -9.9487033e-04 +1.0042922e+04
2.8461020e-02 +7.6825320e-01 +8.2685033e+00 +1.7662533e-02 -2.6272903e-01 +4.8546133e+00 +4.4381322e-02 +4.5231044e-01 -2.2421233e-01 -1.3611833e-01 -1.3630389e-03 +1.0157250e+04
3.1490280e-02 +7.6825320e-01 +8.9398467e+00 +1.9731360e-02 -2.6821240e-01 +5.3290822e+00 +5.6696033e-02 +4.9524722e-01 -2.7035544e-01 -1.5047689e-01 -1.6852656e-03 +1.0305456e+04
3.4679800e-02 +7.6825320e-01 +9.5930033e+00 +2.1630670e-02 -2.7053920e-01 +5.7256733e+00 +7.1066400e-02 +5.3718600e-01 -3.1788622e-01 -1.6393756e-01 -1.9147256e-03 +1.0457111e+04
