"Velocity[i] (m/s)","X (m)","Y (m)","Z (m)"
0.000462175543361809,0.05,0.18,0.48
0.000422415585489944,0.05,0.16,0.46
0.000379097444238141,0.05,0.14,0.44
0.000332477269694209,0.05,0.12,0.42
0.000282830456853844,0.05,0.1,0.4
0.000230450328672305,0.05,0.08,0.38
0.000175646669958951,0.05,0.06,0.36
0.000118744057544973,0.05,0.04,0.34
0,0.05,0,0.3
6.00796083745081e-05,0.05,0.02,0.32
0.000462736308691092,0.05,0.18,0.5
0.000423935933213215,0.05,0.16,0.48
0.000381351972464472,0.05,0.14,0.46
0.000335228884068783,0.05,0.12,0.44
0.000285829759377521,0.05,0.1,0.42
0.000233434828260215,0.05,0.08,0.4
0.000178339727426646,0.05,0.06,0.38
0.000120853732369142,0.05,0.04,0.36
0,0.05,0,0.32
6.12974572504754e-05,0.05,0.02,0.34
0.000424441881477833,0.05,0.16,0.5
0.000382700127374846,0.05,0.14,0.48
0.000337184137606528,0.05,0.12,0.46
0.000288146075035911,0.05,0.1,0.44
0.000235854651691625,0.05,0.08,0.42
0.00018059326976072,0.05,0.06,0.4
0.000122658049804159,0.05,0.04,0.38
0,0.05,0,0.34
6.2355554291571e-05,0.05,0.02,0.36
0.000383148755645379,0.05,0.14,0.5
0.00033835325302789,0.05,0.12,0.48
0.000289791852992494,0.05,0.1,0.46
0.000237723219470354,0.05,0.08,0.44
0.000182420204509981,0.05,0.06,0.42
0.000124167718240642,0.05,0.04,0.4
0,0.05,0,0.36
6.32604196653119e-05,0.05,0.02,0.38
0.000338742291205563,0.05,0.12,0.5
0.000290775853500236,0.05,0.1,0.48
0.00023905075431685,0.05,0.08,0.46
0.000183830808964558,0.05,0.06,0.44
0.000125391483379644,0.05,0.04,0.42
0,0.05,0,0.38
6.40174621366896e-05,0.05,0.02,0.4
0.000291103278868832,0.05,0.1,0.5
0.00023984443032532,0.05,0.08,0.48
0.000184832908416865,0.05,0.06,0.46
